freq,siec,unit,geo\TIME_PERIOD	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,CF,GWH,LV	562.000 	192.000 	264.000 	201.000 	193.000 	257.000 	215.000 	170.000 	174.000 	418.000 	544.000 	397.000 	461.000 	410.000 	208.000 	196.000 	154.000 	197.000 	186.000 	161.000 	171.000 	231.000 	243.000 	222.000 	336.000 	462.000 	470.000 	192.000 	145.000 	210.000 	295.000 	377.000 	311.000 	317.000 	406.000 	441.000 	501.000 	303.000 	279.000 	192.000 	238.000 	324.000 	283.000 	432.000 	463.000 	346.000 	304.000 	265.000 	209.000 	216.000 	171.000 	150.000 	214.000 	305.000 	134.000 	315.000 	216.000 	204.000 	296.000 	319.000 	404.000 	386.000 	290.000 	128.000 	88.000 	164.000 	225.000 	80.000 	230.000 	167.000 	240.000 	377.000 	266.000 	119.000 	91.000 	77.000 	74.000 	55.000 	52.000 	165.000 	129.000 	72.000 	318.000 	451.000 	238.000 	295.000 	241.000 	62.000 	42.000 	97.000 	46.000 	126.000 	174.000 	139.000 	219.000 	230.000 	454.000 	355.000 
M,CF,GWH,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	113.897 	99.223 	91.006 	50.892 	34.442 	35.873 	8.128 	7.731 	74.589 	237.724 	116.120 	143.305 	139.459 	141.862 	134.216 	69.904 	31.544 	14.584 	7.638 	7.503 	11.903 	47.617 	108.225 	122.694 	144.047 	107.074 	118.399 	32.532 	30.935 	6.642 	8.047 	6.199 	6.448 	33.977 	61.830 	87.672 	103.710 	83.296 	107.469 	51.566 	28.682 	5.627 	6.153 	6.057 	7.120 	33.160 	74.865 	121.672 	128.217 	: 
M,CF,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 p	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	126.000 	130.000 	131.000 	56.000 	0.000 	45.000 	144.000 	133.000 	144.000 	151.000 	137.000 	68.000 	150.000 	139.000 	130.000 	0.000 	3.000 	148.000 	152.000 	139.000 	147.000 	152.000 	130.000 	154.000 	154.455 	138.891 	153.062 	0.000 	0.000 	109.836 	153.722 	144.326 	149.662 	154.705 	117.443 	114.005 	152.856 	144.534 	154.070 	14.239 	0.000 	110.769 	154.250 	153.978 	148.830 	154.215 	146.387 	153.334 	153.129 	138.544 	152.373 	0.000 	0.000 	17.709 	157.476 	107.069 	149.109 	154.351 	149.045 	153.808 	153.765 	120.785 	153.643 	107.089 	0.000 	34.388 	136.697 	152.864 	113.410 	156.193 	160.695 	164.611 	162.866 	122.841 	149.418 	80.730 	0.000 	121.855 	149.234 	149.872 	145.539 	150.093 	142.867 	147.668 	: 	: 
M,CF,GWH,MK	434.000 	309.000 	245.000 	232.000 	163.000 	137.000 	243.000 	206.000 	166.000 	240.000 	338.000 	405.000 	499.386 	450.879 	307.053 	253.117 	254.292 	246.310 	309.986 	331.866 	286.388 	320.968 	353.221 	385.502 	359.175 	354.106 	287.833 	125.646 	103.832 	196.170 	193.280 	251.682 	302.497 	347.157 	341.313 	446.423 	493.698 	380.164 	343.599 	263.081 	252.620 	334.927 	387.847 	430.315 	399.385 	283.555 	292.797 	363.633 	422.085 	364.926 	245.405 	226.809 	175.014 	208.199 	323.057 	285.327 	349.006 	289.477 	341.208 	390.185 	326.866 	285.341 	349.992 	198.528 	128.792 	209.226 	336.357 	354.004 	378.321 	326.238 	311.592 	414.768 	397.352 	368.175 	435.662 	247.825 	237.985 	241.885 	286.650 	334.900 	335.758 	270.384 	353.626 	443.173 	497.825 	487.838 	454.187 	396.980 	232.155 	327.897 	290.750 	332.182 	307.088 	332.665 	362.840 	327.861 	: 	: 
M,CF,GWH,MT	59.000 	44.000 	43.000 	40.000 	37.000 	50.000 	76.000 	81.000 	70.000 	66.000 	50.000 	60.000 	71.512 	56.256 	67.059 	89.579 	75.916 	132.104 	158.918 	185.701 	208.221 	170.153 	89.142 	136.363 	102.747 	143.948 	97.926 	85.260 	140.186 	135.307 	191.529 	195.624 	170.589 	155.506 	154.120 	143.748 	167.748 	127.230 	124.063 	126.562 	142.117 	164.632 	172.844 	192.790 	151.427 	149.721 	125.051 	154.952 	206.457 	178.906 	153.245 	133.167 	141.117 	158.686 	181.217 	184.890 	157.922 	132.940 	89.705 	119.821 	127.438 	127.313 	130.953 	165.115 	159.048 	183.474 	209.287 	204.589 	150.732 	155.059 	137.610 	146.592 	152.654 	138.329 	160.787 	104.169 	142.600 	175.091 	211.402 	202.133 	170.907 	136.031 	178.050 	172.549 	178.030 	155.718 	164.678 	159.328 	164.952 	165.169 	198.600 	196.437 	183.124 	149.717 	134.277 	125.172 	147.154 	: 
M,CF,GWH,NL	8790.000 	7843.000 	8702.000 	7696.000 	7192.000 	7010.000 	6944.000 	7130.000 	8495.000 	9697.000 	9617.000 	9690.000 	10122.000 e	8429.000 e	8332.000 e	7443.000 e	7272.000 e	7250.000 e	7440.000 e	6046.000 e	6544.000 e	8079.000 e	9525.000 e	9142.000 e	8653.000 e	9105.000 e	8568.000 e	7893.000 e	7352.000 e	6918.000 e	7235.000 e	7075.000 e	6566.000 e	7844.000 e	8519.000 e	8722.000 e	9901.740 	8789.891 	8360.711 	6881.737 	7584.252 	6528.775 	7412.606 	7048.567 	7188.529 	8822.724 e	9409.971 	8530.582 	9235.648 	7581.515 	7222.311 	5814.202 	6795.698 	6820.224 	8203.387 	8449.713 	7771.542 	7565.623 	7948.183 	8272.840 	8861.769 	7910.355 	8382.158 	6386.852 	5904.015 	6070.721 	6585.851 	5318.940 	6291.264 	6224.320 	8170.765 	8286.322 	7851.956 	5338.610 	7289.881 	5265.834 	5092.713 	6335.841 	6097.311 	6449.087 	6135.452 	6014.507 	5406.717 	7799.200 	6269.429 	6657.075 	6259.051 	5491.298 	4731.867 	4713.489 	4348.907 	5586.297 	5507.322 	4939.049 	5135.198 	5785.013 	: 	: 
M,CF,GWH,NO	307.000 	289.000 	292.000 	297.000 	292.000 	249.000 	293.000 	306.000 	214.000 	256.000 	280.000 	300.000 	298.046 	281.847 	295.839 	291.470 	221.099 	247.634 	312.622 	296.754 	272.274 	307.022 	289.755 	293.282 	295.580 	267.306 	294.348 	283.589 	277.652 	273.174 	303.764 	305.676 	289.610 	276.763 	285.490 	304.328 	270.314 	265.844 	300.678 	297.828 	283.692 	269.938 	266.034 	264.367 	252.308 	270.872 	272.601 	287.988 	293.535 	273.627 	282.876 	285.704 	224.907 	204.025 	289.327 	282.908 	199.114 	85.893 	72.258 	139.292 	130.856 	119.300 	135.442 	135.516 	151.766 	141.839 	147.496 	141.366 	127.783 	137.496 	142.735 	144.386 	151.270 	129.662 	160.660 	151.062 	143.530 	231.362 	288.325 	261.493 	217.058 	220.631 	213.898 	227.732 	230.433 	215.634 	217.747 	234.276 	154.707 	209.714 	264.137 	245.111 	231.176 	226.998 	232.809 	220.624 	208.731 	: 
M,CF,GWH,PL	11766.000 	10042.000 	10893.000 	10079.000 	9877.000 	10160.000 	10425.000 	10440.000 	10610.000 	11268.000 	11530.000 	11619.000 	13460.229 	11674.595 	11522.776 	10535.153 	10953.212 	10549.676 	11306.818 	11317.603 	10932.366 	11141.678 	11716.115 	11369.204 	11716.655 	12046.987 	12445.527 	10069.887 	10670.975 	11005.303 	11986.869 	11926.199 	11122.953 	11562.675 	12064.712 	12338.645 	12737.226 	10541.523 	10703.831 	10278.039 	10642.723 	10551.272 	10790.123 	11119.485 	10258.207 	11173.636 	10747.430 	11100.634 	11313.158 	10031.856 	10380.457 	8860.420 	9050.383 	9198.001 	9892.962 	10232.190 	10238.176 	10883.137 	11109.059 	11547.792 	12753.855 	11138.538 	11288.854 	10554.566 	10115.270 	10974.747 	11909.120 	11463.469 	12172.700 	11879.651 	12574.585 	13516.761 	12100.787 	10266.468 	12626.666 	10850.055 	10452.240 	10323.083 	10171.690 	10877.178 	10445.268 	10660.430 	12105.454 	12440.682 	11268.272 	10094.104 	10194.093 	8972.322 	8314.646 	8129.312 	8324.360 	8927.921 	8999.026 	9941.541 	10886.136 	10945.825 	10918.867 	: 
M,CF,GWH,PT	1922.000 	1511.000 	1717.000 	1214.000 	1435.000 	2501.000 	3038.000 	2933.000 	2932.000 	2624.000 	2695.000 	2982.000 	3196.141 	2501.953 	2624.612 	2623.668 	3094.026 	3315.981 	3671.120 	3791.516 	3300.761 	2955.000 	3114.000 	2769.000 	3027.000 	2583.000 	1402.000 	1219.000 	2321.000 	2934.000 	3428.000 	3228.000 	3270.000 	2507.000 	2573.000 	2395.000 	2620.000 	1791.000 	1667.000 	1886.000 	2119.399 	2643.579 	3107.988 	2306.712 	2168.597 	2472.384 	2160.930 	1701.125 	2264.817 	1736.170 	1582.307 	1033.467 	1358.732 	1749.987 	2474.277 	2659.637 	2999.326 	2369.523 	2604.136 	1688.695 	1920.793 	1001.396 	1372.066 	1978.894 	1447.578 	1645.258 	1912.573 	1775.756 	2112.188 	1861.669 	2006.133 	1674.299 	1962.028 	1745.351 	1847.943 	1585.036 	1811.500 	2014.686 	2175.894 	2084.658 	1904.257 	1868.079 	1881.376 	1441.099 	1098.204 	1760.062 	1152.503 	982.725 	1093.706 	1496.663 	1491.334 	1457.565 	1489.983 	1127.291 	940.118 	932.731 	1142.371 	: 
M,CF,GWH,RO	2728.000 	1643.000 	1470.000 	1204.000 	1298.000 	1666.000 	1916.000 	1736.000 	1805.000 	1967.000 	2098.000 	2427.000 	2786.000 	2238.000 	1945.000 	1505.000 	1626.000 	1541.000 	1927.000 	1911.000 	1662.000 	1894.000 	2245.000 	2315.000 	2523.000 	2371.000 	2089.000 	980.000 	1391.000 	1549.000 	1511.000 	1781.000 	1674.000 	1995.000 	2287.000 	2460.000 	2238.000 	1973.000 	1714.000 	1356.000 	1163.000 	1078.000 	1579.000 	1514.000 	1487.000 	1803.000 	1789.000 	1896.000 	2129.000 	1592.000 	1281.000 	751.000 	621.000 	884.000 	1482.000 	1486.000 	1440.000 	1168.000 	1673.000 	1862.000 	1739.000 	1609.000 	1642.000 	1326.000 	1099.000 	1278.000 	1613.000 	1463.000 	1395.000 	1581.000 	1739.000 	1824.000 	1726.000 	1620.000 	1311.000 	1060.000 	1478.000 	1509.000 	1549.000 	1460.000 	1389.000 	1373.000 	1688.000 	1580.000 	1655.000 	1508.000 	1101.000 	915.000 	840.000 	660.000 	1109.000 	1217.000 	1165.000 	1279.000 	1458.000 	1697.000 	1660.000 	: 
M,CF,GWH,RS	2777.000 	2473.000 	2421.000 	1842.000 	1739.000 	1507.000 	1698.000 	2110.000 	2018.000 	2276.000 	2055.000 	2467.000 	2658.818 	2164.017 	1662.149 	1728.772 	1767.466 	1793.512 	2124.882 	2144.733 	2140.746 	2254.577 	1771.007 	2193.979 	2479.524 	2017.139 	2072.367 	1623.558 	1576.084 	1785.613 	1681.745 	1667.568 	1835.724 	2286.336 	2276.461 	2322.970 	2292.998 	2085.140 	2562.403 	1908.042 	1585.673 	1586.213 	1784.000 	1909.190 	1757.639 	2040.854 	2071.126 	2330.458 	2549.094 	2339.741 	2334.787 	1864.477 	1678.834 	1598.709 	1779.460 	1976.138 	1945.844 	2141.101 	2293.950 	2486.749 	2355.422 	2144.697 	2373.236 	1739.630 	1350.353 	1449.246 	1818.176 	1828.883 	1785.238 	2072.184 	1932.118 	1925.132 	1918.579 	1741.970 	2196.510 	1712.154 	1331.586 	1587.297 	1959.423 	1974.261 	1885.443 	2148.267 	2311.177 	2258.133 	2159.956 e	2313.014 	2176.799 	1847.378 	1321.655 	1307.675 	2027.460 	2067.138 	1929.163 	2238.297 	2113.457 	2150.217 	2370.290 	: 
M,CF,GWH,SE	1827.000 	1580.000 	1460.000 	1142.000 	859.000 	713.000 	761.000 	703.000 	673.000 	1133.000 	1492.000 	1714.000 	1739.702 	1632.295 	1603.458 	1367.508 	1037.193 	854.613 	828.086 	795.113 	859.698 	1166.552 	1366.083 	1634.956 	1747.051 	1657.946 	1655.875 	1192.024 	903.446 	818.196 	775.402 	806.576 	882.204 	1128.121 	1515.171 	1965.445 	2081.904 	1692.325 	1758.663 	1404.817 	1031.361 	818.065 	881.829 	852.277 	884.453 	1168.415 	1453.560 	1559.320 	1483.620 	1272.568 	1240.254 	963.948 	931.266 	825.585 	798.198 	735.248 	880.431 	1027.283 	1110.676 	1382.948 	1820.000 	1540.000 	1540.000 	1279.000 	1041.000 	819.000 	822.000 	865.000 	1019.000 	1122.000 	1480.000 	1976.000 	1780.000 	1491.000 	1653.000 	1425.000 	1153.000 	920.000 	865.000 	906.000 	972.000 	1060.000 	1293.000 	1765.000 	1558.000 	1477.000 	1575.000 	1204.000 	973.000 	770.000 	797.000 	751.000 	694.000 	795.000 	1353.000 	1539.000 	1423.000 	: 
M,CF,GWH,SI	448.000 	370.000 	398.000 	314.000 	299.000 	351.000 	483.000 	365.000 	445.000 	553.000 	453.000 	578.000 	604.758 	471.130 	480.149 	373.641 	351.180 	291.900 	441.748 	432.553 	322.825 	376.312 	395.862 	377.381 	425.008 	490.524 	472.735 	344.795 	186.295 	161.382 	396.435 	439.756 	401.662 	505.078 	490.825 	388.573 	476.900 	412.276 	358.353 	293.568 	324.705 	326.622 	460.782 	318.119 	289.026 	526.738 	393.819 	407.185 	370.623 	353.162 	291.939 	246.069 	219.533 	341.661 	440.500 	372.087 	391.284 	526.018 	506.375 	459.499 	447.046 	369.077 	437.743 	359.145 	206.584 	157.940 	176.720 	387.254 	301.758 	363.833 	408.909 	418.122 	424.089 	376.557 	488.827 	269.741 	255.610 	284.018 	271.681 	289.724 	199.462 	168.405 	110.478 	246.145 	272.686 	293.669 	293.519 	238.013 	139.797 	310.679 	301.004 	305.820 	258.822 	332.118 	315.525 	299.940 	: 	: 
M,CF,GWH,SK	546.000 	500.000 	534.000 	447.000 	409.000 	397.000 	374.000 	389.000 	383.000 	423.000 	496.000 	532.000 	591.000 	491.000 	469.000 	423.000 	377.000 	403.000 	401.000 	452.000 	393.000 	458.000 	499.000 	519.000 	521.000 	506.000 	490.000 	397.000 	359.000 	336.000 	460.000 	454.000 	472.000 	426.000 	441.000 	564.000 	651.000 	566.000 	620.000 	482.000 	489.000 	478.000 	587.000 	494.000 	418.000 	563.000 	584.000 	593.000 	735.000 	592.000 	548.000 	452.000 	454.000 	485.000 	419.000 	469.000 	557.000 	563.000 	609.000 	678.000 	802.000 	776.000 	827.000 	695.000 	501.000 	576.000 	584.000 	427.000 	587.000 	664.000 	785.000 	783.000 	694.000 	615.000 	550.000 	428.000 	374.000 	327.000 	323.000 	313.000 	311.000 	398.000 	423.000 	519.000 	565.000 	602.000 	465.000 	408.000 	378.000 	378.000 	390.000 	396.000 	336.000 	422.000 	437.000 	458.000 	510.000 	: 
M,CF,GWH,TR	15124.000 	13267.000 	12695.000 	12171.000 	12866.000 	13986.000 	14775.000 	17250.000 	14274.000 	15392.000 	16187.000 	15632.000 	16467.633 e	15477.052 e	15275.335 e	12895.278 	13146.457 	14933.783 	19734.788 	19135.454 	17578.179 	18221.419 	19054.073 	16999.591 	17989.331 	16335.478 	14062.733 	13803.206 	14000.399 	14790.835 	19558.108 	17303.226 	17505.917 	17462.410 	16112.606 	16229.297 	13841.140 	12193.728 	12373.167 	9833.589 	9538.981 	10349.785 	16095.096 	15094.758 	14821.625 	14902.805 	15344.478 	16606.311 	16196.582 	13117.571 	10228.278 	6435.595 	7570.795 	12624.058 	16005.167 	16586.381 	17008.543 	17058.922 	17249.235 	18375.623 	17219.274 	14831.241 	16297.678 	12540.250 	14004.758 	17523.506 	19059.593 	21238.333 	18844.205 	17295.632 	18085.581 	19004.046 	17807.358 	15077.644 	14003.727 	11343.580 	11157.063 	13851.770 	15189.672 	19640.782 	17310.291 	15395.102 	15533.792 	17317.839 	18070.949 	15813.152 	14363.018 	10934.177 	12221.203 	11032.528 	17191.770 	20404.388 	16972.756 	15824.474 	13627.302 	14893.093 	13924.036 	: 
M,CF,GWH,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5662.700 	5768.900 	5772.100 	6494.800 	5567.000 	6037.300 	4549.900 	4185.900 	4109.400 	4679.800 	3640.600 	4122.000 	4678.800 	5743.600 	7021.600 	6734.900 	4984.200 	5340.400 	4519.400 	4056.500 	4670.100 	4404.900 	4755.300 	4205.100 	5005.100 	4470.900 	4892.000 	5188.100 	4887.000 	3969.900 	3312.900 	3965.600 	4035.700 	3878.600 	3626.800 	4024.400 	4567.800 	6362.800 	7114.200 	5810.900 	5086.000 	4562.200 	3337.600 	2566.000 	2773.400 	3969.300 	3537.800 	3350.700 	4060.000 	4227.100 	4792.500 	4518.400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,CF,GWH,UK	19032.000 	16006.000 	19463.000 	16984.000 	14873.000 	15170.000 	13590.000 	13309.000 	14361.000 	17140.000 	19273.000 	19686.000 	17582.956 	16840.740 	16439.377 	14077.660 	14120.212 	12012.334 	13302.659 	12707.584 	13430.562 	14299.394 	18588.150 	18880.009 	17527.778 	16835.974 	18335.900 	14642.711 	13683.992 	13138.548 	14432.106 	12927.196 	11836.703 	15131.367 	15988.666 	16356.964 	19895.797 	14212.846 	13934.724 	14164.145 	14348.623 	13613.487 	14467.706 	11696.201 	11752.036 	14373.223 	16783.920 	14686.951 	14746.150 	11920.099 	13827.637 	10670.832 	10382.405 	12023.958 	13318.556 	13263.704 	12997.006 	12993.090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,CF,GWH,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	525.431 	548.037 	666.610 	563.945 	525.964 	556.971 	468.629 	447.177 	460.036 	466.712 	531.340 	585.541 	556.536 	485.365 	539.646 	437.544 	407.344 	382.898 	430.724 	386.064 	376.902 	423.632 	: 	: 	: 	: 
M,CF_NR,GWH,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.144 e	0.000 	0.000 	0.132 e	0.000 	0.152 e	0.000 	0.108 e	0.111 e	0.137 e	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,CF_NR,GWH,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	75.147 	61.251 	55.891 	58.006 	64.970 	63.822 	66.822 	59.367 	50.200 	56.311 	68.301 	64.330 	59.597 	63.391 	58.370 	62.050 	65.727 	60.851 	56.220 	55.016 	48.176 	50.228 	59.974 	65.111 	72.165 	62.666 	58.459 	68.563 	62.859 	55.946 	64.074 	58.513 	56.174 	58.068 	71.148 	70.356 	57.632 	52.731 	43.741 	40.451 	42.788 	39.524 	47.550 	44.682 	38.219 	49.362 	54.168 	53.316 	54.612 	48.682 	40.699 	52.772 	47.519 	40.228 	41.297 	43.487 	41.513 	41.541 	53.150 	63.834 	54.928 	52.624 	46.764 	41.554 	54.793 	50.526 	42.485 	49.568 	47.484 	51.189 	56.256 	55.484 	60.513 	51.515 	46.149 	55.363 	55.817 	48.810 	51.184 	42.435 	38.603 	47.272 	54.192 	52.387 	56.007 	47.985 
M,CF_NR,GWH,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,CF_NR,GWH,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	96.004 	87.207 	87.155 	87.226 	86.171 	77.142 	82.950 	90.510 	81.272 	91.835 	85.855 	86.284 	87.617 	81.481 	84.626 	80.881 	85.820 	72.617 	84.406 	87.304 	76.103 	80.365 	81.180 	86.800 	88.043 	85.594 	98.161 	86.195 	86.248 	76.434 	75.605 	86.647 	84.853 	83.745 	77.517 	95.185 	79.593 	78.928 	90.384 	91.943 	84.593 	78.386 	79.351 	82.649 	74.934 	88.188 	88.451 	92.592 	87.051 	79.609 	87.838 	80.525 	84.099 	67.226 	82.868 	72.988 	58.608 	93.804 	80.622 	91.577 	64.523 	68.596 	73.160 	63.442 	53.801 	65.392 	73.822 	81.368 	74.041 	80.354 	82.215 	82.132 	72.747 	63.276 	65.086 	64.926 	71.449 	64.323 	76.694 	66.500 	58.562 	63.737 	59.988 	53.585 	63.169 	: 
M,CF_NR,GWH,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.994 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.741 	6.879 	2.246 	1.073 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,CF_NR,GWH,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,CF_NR,GWH,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.523 	6.151 	7.542 	6.564 	7.020 	5.807 	6.336 	6.808 	6.076 	6.228 	6.231 	6.890 	6.977 	5.539 	6.195 	5.783 	6.288 	5.792 	5.805 	6.436 	4.566 	4.498 	3.291 	6.439 	5.894 	6.957 	6.697 	4.358 	5.461 	5.771 	5.499 	6.614 	6.093 	5.423 	5.593 	7.959 	7.359 	8.035 	7.258 	5.802 	4.825 	7.131 	6.739 	8.029 	5.067 	5.195 	6.538 	9.610 	8.129 	7.804 	7.063 	7.249 	6.314 	8.300 	7.505 	8.512 	6.593 	4.787 	6.562 	9.343 	7.664 	7.783 	8.222 	7.841 	8.289 	7.116 	6.473 	7.341 	7.409 	7.890 	5.811 	8.675 	8.668 	7.732 	7.572 	8.503 	8.137 	8.450 	8.894 	10.560 	7.092 	7.831 	9.088 	7.777 	8.333 	: 
M,CF_NR,GWH,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1588.821 e	1459.579 e	1618.103 e	1531.160 e	1568.792 e	1548.082 e	1585.702 e	1615.427 e	1578.217 e	1539.513 e	1493.585 e	1608.347 e	1553.273 e	1393.093 e	1526.447 e	1516.380 e	1556.225 e	1503.844 e	1553.310 e	1576.674 e	1494.430 e	1580.550 e	1447.608 e	1529.960 e	1497.859 e	1408.619 e	1501.622 e	1466.159 e	1516.280 e	1464.210 e	1524.636 e	1519.343 e	1415.974 e	1549.336 e	1385.078 e	1403.458 e	1461.874 e	1335.991 e	1372.248 e	1160.206 e	1160.969 e	1336.497 e	1387.323 e	1366.716 e	1319.099 e	1298.069 e	1395.656 e	1270.860 e	1298.789 e	1264.168 e	1262.113 e	1388.568 e	1347.841 e	1340.281 e	1398.698 e	1386.657 e	1340.411 e	1361.340 e	1381.565 e	1319.230 e	1251.897 e	1285.215 e	1420.135 e	1332.381 e	1422.378 e	1433.906 e	1369.826 e	1361.754 e	1187.424 e	1233.012 e	1143.218 e	1069.804 e	1225.401 e	1175.004 e	1297.136 e	1277.351 e	1275.084 e	1231.543 e	1278.113 e	1215.469 e	1211.613 e	1326.494 e	1279.447 e	1124.118 e	1302.399 e	: 
