MeasureItem;Month;Year;Category;Country;MeasureItemID;CreationDate;Representativity;ProvidedValue;ProvidedValueCode
Monthly Domestic Values;12;2021;Hydro Run-of-river and poundage;EE;B11;12/04/2023 11:27;100;2.1864;
Monthly Domestic Values;1;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;2;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;3;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;4;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;5;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;6;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;7;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;8;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;9;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;10;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;11;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;12;2021;Other;EE;B20;12/04/2023 11:27;100;0;
Monthly Domestic Values;1;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.4736;
Monthly Domestic Values;2;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.1203;
Monthly Domestic Values;3;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.5002;
Monthly Domestic Values;4;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.4878;
Monthly Domestic Values;5;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.527;
Monthly Domestic Values;6;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.3129;
Monthly Domestic Values;7;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.0679;
Monthly Domestic Values;8;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.3377;
Monthly Domestic Values;9;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.1841;
Monthly Domestic Values;10;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.396;
Monthly Domestic Values;11;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.3337;
Monthly Domestic Values;12;2021;Other renewable;EE;B15;12/04/2023 11:27;100;3.2371;
Monthly Domestic Values;1;2021;Solar;EE;B16;12/04/2023 11:27;100;0.4636;
Monthly Domestic Values;2;2021;Solar;EE;B16;12/04/2023 11:27;100;2.7789;
Monthly Domestic Values;3;2021;Solar;EE;B16;12/04/2023 11:27;100;16.5644;
Monthly Domestic Values;4;2021;Solar;EE;B16;12/04/2023 11:27;100;34.3536;
Monthly Domestic Values;5;2021;Solar;EE;B16;12/04/2023 11:27;100;42.0917;
Monthly Domestic Values;6;2021;Solar;EE;B16;12/04/2023 11:27;100;64.8709;
Monthly Domestic Values;7;2021;Solar;EE;B16;12/04/2023 11:27;100;64.8986;
Monthly Domestic Values;8;2021;Solar;EE;B16;12/04/2023 11:27;100;40.5846;
Monthly Domestic Values;9;2021;Solar;EE;B16;12/04/2023 11:27;100;33.0038;
Monthly Domestic Values;10;2021;Solar;EE;B16;12/04/2023 11:27;100;22.1895;
Monthly Domestic Values;11;2021;Solar;EE;B16;12/04/2023 11:27;100;6.0516;
Monthly Domestic Values;12;2021;Solar;EE;B16;12/04/2023 11:27;100;0.8918;
Monthly Domestic Values;1;2021;Waste;EE;B17;12/04/2023 11:27;100;12.1053;
Monthly Domestic Values;2;2021;Waste;EE;B17;12/04/2023 11:27;100;10.7019;
Monthly Domestic Values;3;2021;Waste;EE;B17;12/04/2023 11:27;100;12.4072;
Monthly Domestic Values;4;2021;Waste;EE;B17;12/04/2023 11:27;100;12.1902;
Monthly Domestic Values;5;2021;Waste;EE;B17;12/04/2023 11:27;100;10.8311;
Monthly Domestic Values;6;2021;Waste;EE;B17;12/04/2023 11:27;100;11.9078;
Monthly Domestic Values;7;2021;Waste;EE;B17;12/04/2023 11:27;100;4.4586;
Monthly Domestic Values;8;2021;Waste;EE;B17;12/04/2023 11:27;100;12.7976;
Monthly Domestic Values;9;2021;Waste;EE;B17;12/04/2023 11:27;100;12.4313;
Monthly Domestic Values;10;2021;Waste;EE;B17;12/04/2023 11:27;100;13.0003;
Monthly Domestic Values;11;2021;Waste;EE;B17;12/04/2023 11:27;100;10.9062;
Monthly Domestic Values;12;2021;Waste;EE;B17;12/04/2023 11:27;100;11.7953;
Monthly Domestic Values;1;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;54.4369;
Monthly Domestic Values;2;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;53.1937;
Monthly Domestic Values;3;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;85.4457;
Monthly Domestic Values;4;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;74.4791;
Monthly Domestic Values;5;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;42.322;
Monthly Domestic Values;6;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;30.4166;
Monthly Domestic Values;7;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;45.6433;
Monthly Domestic Values;8;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;65.9776;
Monthly Domestic Values;9;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;61.3856;
Monthly Domestic Values;10;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;96.1589;
Monthly Domestic Values;11;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;88.6778;
Monthly Domestic Values;12;2021;Wind Onshore;EE;B19;12/04/2023 11:27;100;77.6166;
Monthly Domestic Values;1;2021;Biomass;ES;B01;12/04/2023 11:27;100;346.204;
Monthly Domestic Values;2;2021;Biomass;ES;B01;12/04/2023 11:27;100;320.974;
Monthly Domestic Values;3;2021;Biomass;ES;B01;12/04/2023 11:27;100;303.027;
Monthly Domestic Values;4;2021;Biomass;ES;B01;12/04/2023 11:27;100;341.571;
Monthly Domestic Values;5;2021;Biomass;ES;B01;12/04/2023 11:27;100;336.595;
Monthly Domestic Values;6;2021;Biomass;ES;B01;12/04/2023 11:27;100;310.287;
Monthly Domestic Values;7;2021;Biomass;ES;B01;12/04/2023 11:27;100;303.306;
Monthly Domestic Values;8;2021;Biomass;ES;B01;12/04/2023 11:27;100;367.759;
Monthly Domestic Values;9;2021;Biomass;ES;B01;12/04/2023 11:27;100;352.447;
Monthly Domestic Values;10;2021;Biomass;ES;B01;12/04/2023 11:27;100;386.335;
Monthly Domestic Values;11;2021;Biomass;ES;B01;12/04/2023 11:27;100;392.776;
Monthly Domestic Values;12;2021;Biomass;ES;B01;12/04/2023 11:27;100;392.381;
Monthly Domestic Values;1;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;2;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;3;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;4;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;5;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;6;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;7;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;8;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;9;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;10;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;11;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;12;2021;Fossil Brown coal/Lignite;ES;B02;12/04/2023 11:27;100;0;
Monthly Domestic Values;1;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;2;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;3;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;4;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;5;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;6;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;7;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;8;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;9;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;10;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;11;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;12;2021;Fossil Coal-derived gas;ES;B03;12/04/2023 11:27;100;0;
Monthly Domestic Values;1;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;4301.284;
Monthly Domestic Values;2;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;2774.23;
Monthly Domestic Values;3;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;3736.103;
Monthly Domestic Values;4;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;4940.257;
Monthly Domestic Values;5;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;4030.175;
Monthly Domestic Values;6;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;5202.804;
Monthly Domestic Values;7;2021;Fossil Gas;ES;B04;12/04/2023 11:27;100;5122.237;
