country,date,Electricity import (GWh),Electricity export (GWh),Electricity available (GWh),Electricity generated from natural gas GWh,Total electricity generated GWh,Fraction of electricity generated by gas,Gas imported Mm3,Gas consumed Mm3,Gas exported Mm3,Gas from other sources Mm3,Gas produced Mm3,Total Gas Stocks (TJ/GCV),"Gas price for households, no tax €/kWh","Gas price for industries, no tax €/kWh","Electricity price for households, no tax €/kWh","Electricity price for industries, no tax €/kWh",Population,Average Temperature (°C)
AT,2012-09,5200.0,1738.0,1637.0,,,,,,,,,267065.0,0.0567,0.0311,0.1412,0.0793,8408121.0,14.051168055555555
AT,2012-10,5629.0,1910.0,1823.0,,,,,,,,,269674.0,0.0567,0.0311,0.1412,0.0793,8408121.0,8.166728494623657
AT,2012-11,5744.0,1925.0,1764.0,,,,,,,,,257603.0,0.0567,0.0311,0.1412,0.0793,8408121.0,4.008158333333333
AT,2012-12,6126.0,2232.0,1367.0,,,,,,,,,224871.0,0.0567,0.0311,0.1412,0.0793,8408121.0,-2.3142419354838712
AT,2013-01,6338.0,2386.0,1758.0,,,,,,,,,179048.0,0.057,0.0313,0.1413,0.0773,8451860.0,-3.1086908602150536
AT,2013-02,5812.0,2204.0,1560.0,,,,,,,,,126814.0,0.057,0.0313,0.1413,0.0773,8451860.0,-3.463199404761905
AT,2013-03,6103.0,2609.0,1505.0,,,,,,,,,70634.0,0.057,0.0313,0.1413,0.0773,8451860.0,-0.3274744623655914
AT,2013-04,5422.0,1740.0,1403.0,,,,,,,,,61722.0,0.057,0.0313,0.1413,0.0773,8451860.0,7.962625
AT,2013-05,5241.0,1074.0,1838.0,,,,,,,,,71035.0,0.057,0.0313,0.1413,0.0773,8451860.0,11.3045188172043
AT,2013-06,5204.0,1451.0,1398.0,,,,,,,,,95193.0,0.057,0.0313,0.1413,0.0773,8451860.0,15.25795
AT,2013-07,5360.0,1664.0,1417.0,,,,,,,,,139565.0,0.056,0.0282,0.1361,0.0772,8451860.0,19.76958198924731
AT,2013-08,5209.0,1982.0,949.0,,,,,,,,,185663.0,0.056,0.0282,0.1361,0.0772,8451860.0,18.89259946236559
AT,2013-09,5283.0,1916.0,1230.0,,,,,,,,,221366.0,0.056,0.0282,0.1361,0.0772,8451860.0,12.865023611111113
AT,2013-10,5747.0,2647.0,1512.0,,,,,,,,,247640.0,0.056,0.0282,0.1361,0.0772,8451860.0,9.280888440860217
AT,2013-11,5890.0,2236.0,1641.0,,,,,,,,,231044.0,0.056,0.0282,0.1361,0.0772,8451860.0,2.787
AT,2013-12,6100.0,3052.0,1469.0,,,,,,,,,198634.0,0.056,0.0282,0.1361,0.0772,8451860.0,0.0924381720430107
AT,2014-01,6237.0,3091.0,1050.0,,,,4181.0,1045.0,4234.0,,112.0,161414.0,0.0554,0.0288,0.1321,0.0735,8507786.0,0.1536908602150537
AT,2014-02,5652.0,3127.0,1172.0,,,,3517.0,878.0,3680.0,,105.0,126015.0,0.0554,0.0288,0.1321,0.0735,8507786.0,0.751625
AT,2014-03,5839.0,3014.0,1344.0,,,,4269.0,744.0,3492.0,,108.0,128360.0,0.0554,0.0288,0.1321,0.0735,8507786.0,5.551733870967742
AT,2014-04,5360.0,2033.0,1124.0,,,,4896.0,570.0,3475.0,,103.0,166983.0,0.0554,0.0288,0.1321,0.0735,8507786.0,9.452072222222222
AT,2014-05,5362.0,1237.0,1582.0,,,,4796.0,515.0,3508.0,,107.0,201002.0,0.0554,0.0288,0.1321,0.0735,8507786.0,11.663918010752688
AT,2014-06,5152.0,1748.0,1426.0,,,,4238.0,389.0,2968.0,,116.0,238977.0,0.0554,0.0288,0.1321,0.0735,8507786.0,16.734679166666666
AT,2014-07,5409.0,1632.0,1330.0,,,,4166.0,389.0,3004.0,,101.0,272037.0,0.054,0.026,0.1294,0.0704,8507786.0,18.53944086021505
AT,2014-08,5180.0,1360.0,1705.0,,,,3487.0,375.0,2264.0,,105.0,307188.0,0.054,0.026,0.1294,0.0704,8507786.0,16.15423790322581
AT,2014-09,5364.0,1637.0,1828.0,,,,2520.0,468.0,1908.0,,90.0,316509.0,0.054,0.026,0.1294,0.0704,8507786.0,13.502119444444444
AT,2014-10,5690.0,2815.0,1728.0,,,,2617.0,637.0,2205.0,,99.0,311178.0,0.054,0.026,0.1294,0.0704,8507786.0,9.964370967741935
AT,2014-11,5693.0,2192.0,1603.0,,,,2651.0,760.0,2432.0,,97.0,294587.0,0.054,0.026,0.1294,0.0704,8507786.0,5.625268055555556
AT,2014-12,6072.0,2826.0,1545.0,,,,2697.0,982.0,3059.0,,104.0,247433.0,0.054,0.026,0.1294,0.0704,8507786.0,0.1830954301075269
AT,2015-01,6340.0,3018.0,1966.0,,,,2720.0,1060.0,3016.0,,104.0,199483.0,0.0539,0.0261,0.1261,0.0647,8584926.0,-0.811475806451613
AT,2015-02,5857.0,2945.0,1507.0,,,,2276.0,964.0,2881.0,,96.0,143178.0,0.0539,0.0261,0.1261,0.0647,8584926.0,-1.8691324404761904
AT,2015-03,6044.0,2914.0,1513.0,,,,3286.0,907.0,3686.0,,112.0,96742.0,0.0539,0.0261,0.1261,0.0647,8584926.0,3.1728629032258064
AT,2015-04,5395.0,2030.0,1689.0,,,,3444.0,628.0,3099.0,,97.0,91239.0,0.0539,0.0261,0.1261,0.0647,8584926.0,7.401744444444445
AT,2015-05,5334.0,1526.0,1856.0,,,,4272.0,454.0,3105.0,,82.0,121506.0,0.0539,0.0261,0.1261,0.0647,8584926.0,12.552173387096776
AT,2015-06,5260.0,1534.0,1641.0,,,,4317.0,346.0,3126.0,,96.0,157309.0,0.0539,0.0261,0.1261,0.0647,8584926.0,16.911244444444442
AT,2015-07,5450.0,2049.0,1331.0,,,,4562.0,397.0,3282.0,,100.0,195050.0,0.0523,0.0252,0.1239,0.0651,8584926.0,21.039379032258065
AT,2015-08,5294.0,2268.0,1464.0,,,,4344.0,401.0,3211.0,,98.0,226587.0,0.0523,0.0252,0.1239,0.0651,8584926.0,20.72340860215054
AT,2015-09,5371.0,2359.0,1462.0,,,,4319.0,501.0,3303.0,,100.0,250077.0,0.0523,0.0252,0.1239,0.0651,8584926.0,13.03579861111111
AT,2015-10,5666.0,2243.0,1658.0,,,,3919.0,746.0,3131.0,,112.0,255989.0,0.0523,0.0252,0.1239,0.0651,8584926.0,7.500723118279569
AT,2015-11,5843.0,2929.0,1580.0,,,,3270.0,893.0,2993.0,,106.0,236810.0,0.0523,0.0252,0.1239,0.0651,8584926.0,5.459816666666667
AT,2015-12,6067.0,3552.0,1644.0,,,,3738.0,1037.0,3628.0,,130.0,207736.0,0.0523,0.0252,0.1239,0.0651,8584926.0,2.7261196236559138
AT,2016-01,6397.0,3530.0,1467.0,,,,2905.0,1178.0,2894.0,,112.0,167517.0,0.0506,0.0212,0.1242,0.0599,8700471.0,-1.68147311827957
AT,2016-02,5888.0,2497.0,1617.0,,,,3421.0,887.0,3280.0,,99.0,143510.0,0.0506,0.0212,0.1242,0.0599,8700471.0,1.7614698275862068
AT,2016-03,6067.0,3055.0,1644.0,,,,4043.0,874.0,3665.0,,100.0,128034.0,0.0506,0.0212,0.1242,0.0599,8700471.0,2.648340053763441
AT,2016-04,5361.0,2109.0,1710.0,,,,3702.0,654.0,2613.0,,94.0,147730.0,0.0506,0.0212,0.1242,0.0599,8700471.0,7.993569444444445
AT,2016-05,5324.0,1775.0,1746.0,,,,4717.0,505.0,3560.0,,97.0,176404.0,0.0506,0.0212,0.1242,0.0599,8700471.0,11.984895161290323
AT,2016-06,5317.0,941.0,1485.0,,,,4521.0,374.0,3161.0,,82.0,217400.0,0.0506,0.0212,0.1242,0.0599,8700471.0,16.793475
AT,2016-07,5360.0,1318.0,1961.0,,,,4347.0,381.0,2761.0,,101.0,267304.0,0.0493,0.0217,0.1222,0.054,8700471.0,19.14463172043011
AT,2016-08,5229.0,1615.0,1809.0,,,,3757.0,369.0,2589.0,,100.0,301574.0,0.0493,0.0217,0.1222,0.054,8700471.0,17.417947580645162
AT,2016-09,5341.0,2159.0,1393.0,,,,3964.0,501.0,3021.0,,99.0,322428.0,0.0493,0.0217,0.1222,0.054,8700471.0,15.9433375
AT,2016-10,5777.0,2380.0,1472.0,,,,4483.0,805.0,4045.0,,103.0,312539.0,0.0493,0.0217,0.1222,0.054,8700471.0,7.079751344086022
AT,2016-11,6097.0,2457.0,1398.0,,,,3653.0,1008.0,3698.0,,106.0,276251.0,0.0493,0.0217,0.1222,0.054,8700471.0,2.405558333333333
AT,2016-12,6372.0,2506.0,1486.0,,,,3333.0,1210.0,3992.0,,104.0,208717.0,0.0493,0.0217,0.1222,0.054,8700471.0,-0.902502688172043
AT,2017-01,6487.446,2832.699,1716.148,2143.494,5961.0830000000005,0.3595813042697107,4196.0,1574.0,4636.0,,120.0,137108.0,0.0514,0.0215,0.1221,0.0553,8772865.0,-6.553215053763441
AT,2017-02,5573.772,2975.192,1468.33,1482.854,4620.576999999999,0.3209239884975405,3073.0,1093.0,3401.0,,79.0,85844.0,0.0514,0.0215,0.1221,0.0553,8772865.0,0.530172619047619
AT,2017-03,5701.377,2771.482,1885.023,973.851,5145.656,0.1892569188457215,2728.0,861.0,2588.0,,96.0,62225.0,0.0514,0.0215,0.1221,0.0553,8772865.0,5.617849462365592
AT,2017-04,5137.276,2641.747,1882.201,586.118,4619.4400000000005,0.1268807474499073,4419.0,708.0,3527.0,,97.0,72860.0,0.0514,0.0215,0.1221,0.0553,8772865.0,6.766061111111112
AT,2017-05,5091.377,2162.138,1965.173,221.011,4978.507,0.0443930278696002,4978.0,496.0,3844.0,,126.0,101466.0,0.0514,0.0215,0.1221,0.0553,8772865.0,13.322102150537637
AT,2017-06,5001.528,2188.338,1805.916,454.228,4734.134,0.0959474319907294,4642.0,450.0,3590.0,,116.0,129436.0,0.0514,0.0215,0.1221,0.0553,8772865.0,18.6798
AT,2017-07,5128.008,2022.665,1827.009,410.223,4961.588,0.0826797791352284,4950.0,432.0,3312.0,,110.0,179231.0,0.0513,0.0221,0.1218,0.0581,8772865.0,19.14857930107527
AT,2017-08,5100.821,1704.152,2029.613,399.677,5429.21,0.0736160509540062,6069.0,457.0,4093.0,,118.0,241053.0,0.0513,0.0221,0.1218,0.0581,8772865.0,19.547877688172044
AT,2017-09,5204.858,1738.953,2099.312,443.113,5553.673,0.0797873767504856,4886.0,560.0,3235.0,,99.0,286010.0,0.0513,0.0221,0.1218,0.0581,8772865.0,11.836029166666668
AT,2017-10,5416.884,2710.608,2201.753,780.529,5177.036,0.150767543436051,4113.0,739.0,2996.0,,95.0,303795.0,0.0513,0.0221,0.1218,0.0581,8772865.0,9.480532258064516
AT,2017-11,5829.19,2730.451,2101.399,1132.994,5517.719,0.2053373866991051,4027.0,1006.0,3557.0,,112.0,287268.0,0.0513,0.0221,0.1218,0.0581,8772865.0,2.432452777777778
AT,2017-12,6044.64,2883.889,1834.635,1047.676,5450.129,0.192229578419153,3903.0,1118.0,4552.0,,116.0,224943.0,0.0513,0.0221,0.1218,0.0581,8772865.0,-1.373491935483871
AT,2018-01,6112.774,2315.738,1820.609,1176.722,5991.286,0.1964055797035895,2518.0,1101.0,3016.0,,113.0,168574.0,0.0488,0.0207,0.1232,0.0598,8822267.0,0.6148346774193548
AT,2018-02,5784.098,2279.338,1528.207,1298.299,5331.946,0.2434944014811852,3497.0,1182.0,4013.0,,102.0,107890.0,0.0488,0.0207,0.1232,0.0598,8822267.0,-4.588425595238095
AT,2018-03,6142.653,2850.85,1389.088,1015.486,4966.968000000001,0.2044478643711817,4083.0,1094.0,4228.0,,112.0,64703.0,0.0488,0.0207,0.1232,0.0598,8822267.0,0.5498897849462365
AT,2018-04,5088.123,1560.558,1559.774,327.424,5216.146000000001,0.0627712491176435,5152.0,536.0,3927.0,,84.0,93933.0,0.0488,0.0207,0.1232,0.0598,8822267.0,11.74343611111111
AT,2018-05,5128.399,1548.868,1911.763,213.2,5460.540999999999,0.0390437504269265,4895.0,410.0,3797.0,,89.0,122999.0,0.0488,0.0207,0.1232,0.0598,8822267.0,15.038201612903226
AT,2018-06,5104.72,1623.205,1649.703,270.996,5085.28,0.0532902809678129,4488.0,407.0,3336.0,,91.0,154509.0,0.0488,0.0207,0.1232,0.0598,8822267.0,17.4013125
AT,2018-07,5155.167,2102.712,1332.308,314.482,4341.721,0.0724325676385009,4850.0,420.0,3693.0,,95.0,185663.0,0.0514,0.024,0.1265,0.0634,8822267.0,19.31903225806452
AT,2018-08,5158.118,2587.895,1079.656,435.554,3793.365,0.1148199553694411,4769.0,443.0,3443.0,,81.0,222119.0,0.0514,0.024,0.1265,0.0634,8822267.0,20.4498561827957
AT,2018-09,5080.326,2498.914,1259.804,586.031,4060.919,0.1443099456059084,4265.0,552.0,3151.0,,59.0,245691.0,0.0514,0.024,0.1265,0.0634,8822267.0,14.995126388888888
AT,2018-10,5500.696,2971.333,1645.452,816.313,4522.084000000001,0.1805169917232851,3466.0,704.0,2275.0,,79.0,267054.0,0.0514,0.024,0.1265,0.0634,8822267.0,10.316728494623655
AT,2018-11,5747.568,2678.871,1605.032,1185.743,4930.289000000001,0.2405017231241413,3667.0,952.0,2952.0,,74.0,260586.0,0.0514,0.024,0.1265,0.0634,8822267.0,3.9885041666666665
AT,2018-12,6077.264,3057.854,2347.934,1544.466,5724.563,0.269796314583314,3861.0,1181.0,3684.0,,76.0,225032.0,0.0514,0.024,0.1265,0.0634,8822267.0,-0.2395913978494623
AT,2019-01,6392.332,2916.255,2382.014,1619.779,6223.736,0.2602583078716706,4221.0,1314.0,4207.0,,78.0,178962.0,0.0481,0.0212,0.1316,0.0711,8858775.0,-3.433439516129032
AT,2019-02,5573.692,2609.919,1900.847,1273.218,5109.571999999999,0.2491829061220783,3329.0,1005.0,2851.0,,71.0,161787.0,0.0481,0.0212,0.1316,0.0711,8858775.0,0.7995282738095238
AT,2019-03,5765.677,2591.619,2189.044,705.563,5551.212,0.1271007124209992,4778.0,830.0,3660.0,,82.0,176088.0,0.0481,0.0212,0.1316,0.0711,8858775.0,5.038842741935484
AT,2019-04,5245.656,1749.688,2148.059,558.465,5670.23,0.0984907137805697,5390.0,670.0,3854.0,,78.0,212021.0,0.0481,0.0212,0.1316,0.0711,8858775.0,8.574091666666666
AT,2019-05,5355.76,1589.11,1815.111,149.026,5604.008000000001,0.0265927529011378,5339.0,587.0,3860.0,,82.0,248975.0,0.0481,0.0212,0.1316,0.0711,8858775.0,9.843787634408605
AT,2019-06,5028.373,1281.604,2094.171,242.507,5921.091,0.0409564723798367,4533.0,412.0,3195.0,,81.0,286950.0,0.0481,0.0212,0.1316,0.0711,8858775.0,20.204475
AT,2019-07,5238.936,1833.456,1912.761,514.22,5304.386,0.0969424170865393,4661.0,453.0,3448.0,,84.0,319009.0,0.0493,0.0193,0.1349,0.0717,8858775.0,19.78036827956989
AT,2019-08,5108.134,1718.215,1632.823,733.246,5074.887,0.1444851875519593,3634.0,496.0,2740.0,,82.0,337246.0,0.0493,0.0193,0.1349,0.0717,8858775.0,19.6212244623656
AT,2019-09,5129.621,2225.062,1709.233,977.324,4787.926,0.2041226201073283,4008.0,641.0,3166.0,,65.0,347179.0,0.0493,0.0193,0.1349,0.0717,8858775.0,14.153083333333331
AT,2019-10,5510.255,2860.888,1983.569,1245.15,4934.491999999999,0.2523360054084595,3280.0,809.0,2572.0,,88.0,347009.0,0.0493,0.0193,0.1349,0.0717,8858775.0,10.269956989247312
AT,2019-11,5692.274,1985.627,1582.052,1232.264,5513.114,0.2235150588215661,4274.0,961.0,3431.0,,85.0,345726.0,0.0493,0.0193,0.1349,0.0717,8858775.0,4.380297222222222
AT,2019-12,5970.166,2685.404,1568.58,1253.639,5265.328,0.2380932393955324,4038.0,1089.0,3168.0,,81.0,340243.0,0.0493,0.0193,0.1349,0.0717,8858775.0,0.6778870967741936
AT,2020-01,6191.459,3046.589,1956.813,1776.441,5400.154,0.3289611740702209,2685.654,1280.803,2569.241,1.315,76.355,299202.518,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-02,5637.256,2607.286,2075.414,986.674,5398.3150000000005,0.1827744398020493,2938.28,937.36,2459.212,1.181,70.279,284634.837,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-03,5536.454,2135.324,1759.508,949.137,5375.514,0.1765667431988829,4329.699,903.939,4051.961,1.103,72.907,263773.763,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-04,4553.688,1855.684,1446.731,440.623,4235.185,0.1040386665517563,4264.705,590.152,3455.218,1.005,60.817,274345.909,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-05,4748.615,1722.897,1842.116,167.967,4888.424,0.0343601537018883,4268.468,475.169,3131.091,1.061,63.881,301841.014,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-06,4715.88,1278.225,2060.09,171.901,5422.845,0.0316994123933101,4159.735,392.105,3360.275,1.072,58.677,319544.984,0.0471,0.0174,0.1358,0.0693,8901064.0,
AT,2020-07,5016.111,1433.906,2120.482,451.254,5589.718,0.0807292961827412,3681.29,426.415,3528.192,1.112,63.303,311521.579,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2020-08,4984.917,1634.342,1985.277,421.342,5290.504,0.0796411835242918,3977.07,415.155,3579.129,1.106,62.961,313315.035,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2020-09,5070.661,1659.502,1750.165,409.118,5167.341,0.0791737955749388,3750.865,484.511,3106.787,1.046,56.117,321545.749,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2020-10,5569.589,1915.212,1841.171,765.597,5571.854,0.1374043540982947,3769.305,774.436,3023.244,0.933,64.154,322883.14,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2020-11,5653.941,2464.47,1778.61,1159.542,5067.99,0.2287972154641189,3375.8,983.052,2671.772,0.945,62.192,314653.106,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2020-12,5948.676,2769.055,1710.305,1445.226,5194.803999999999,0.2782060689873959,3878.636,1160.767,3681.953,0.941,62.333,280025.094,0.0478,0.0181,0.1384,0.0759,8901064.0,
AT,2021-01,6061.711,2893.185,1537.399,1471.139,5047.916,0.2914349208663535,3857.281,1249.298,4811.505,0.887,68.024,198330.595,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-02,5417.159,2093.842,1348.539,1150.02,4873.422,0.2359779226999016,2055.995,1024.985,2527.675,0.881,61.397,143657.188,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-03,5837.977,2568.022,1297.798,1115.075,4691.576,0.2376759962963405,3194.051,1005.607,3416.57,0.971,65.207,99370.73,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-04,5292.216,2346.297,1526.621,848.019,4575.927000000001,0.1853217938135813,3602.416,828.029,3081.05,1.097,40.79,89260.667,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-05,5200.376,1261.716,1763.498,324.572,5684.518999999999,0.0570975310312095,3937.893,568.365,3434.222,1.065,41.002,88567.001,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-06,5139.668,1225.102,1821.98,186.08,5519.975,0.0337102976009855,3663.444,397.566,2571.461,0.935,58.316,117215.704,0.0462,0.0219,0.1394,0.0789,8932664.0,
AT,2021-07,5238.894,1743.364,1874.581,202.18,5374.343,0.0376194820464566,3681.907,395.884,2869.581,1.08,56.588,135319.595,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2021-08,5125.441,1545.51,2122.494,171.058,5653.593,0.0302565112133116,3840.066,394.475,2506.022,1.184,58.349,173464.652,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2021-09,5138.257,2571.45,1416.665,294.604,4186.04,0.0703777316986937,3573.79,463.227,2556.456,1.058,54.834,196714.201,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2021-10,5534.87,2895.065,1487.455,937.685,4550.715,0.2060522357475693,3333.472,771.613,2369.886,1.192,65.483,190910.121,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2021-11,5889.139,2511.645,1412.015,1628.205,5247.209000000001,0.3102992467042955,3032.31,1074.348,2907.476,1.107,60.558,158521.966,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2021-12,6194.275,2780.994,1283.991,1544.569,5333.96,0.2895726627121313,3689.263,1169.719,3655.691,1.162,65.246,117045.748,0.051,0.0411,0.1448,0.0928,8932664.0,
AT,2022-01,6241.162,2645.828,1893.896,1595.354,5979.997000000001,0.2667817391881634,2556.482,1158.614,2517.897,1.041,63.614,76497.479,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-02,5572.221,2888.601,1897.054,1286.039,5061.667,0.2540742012463483,2487.951,976.866,2016.428,1.054,56.495,59453.455,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-03,5889.35,2870.992,1801.115,1467.064,5111.46,0.2870146689986814,3722.097,994.523,3154.767,1.202,58.916,45032.066,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-04,5254.954,2234.398,1829.923,722.413,4999.51,0.1444967606825468,3011.828,707.085,1836.754,1.147,49.747,65153.995,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-05,5067.914,1758.638,1962.025,529.971,5220.328,0.1015206324200318,3400.778,469.171,1758.436,1.103,53.231,112652.615,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-06,4959.545,1688.018,1780.234,219.073,4992.193,0.0438831191021661,2735.688,377.996,1315.731,1.01,53.788,155171.236,0.057,0.059,0.1579,0.1578,8978929.0,
AT,2022-07,5000.562,2358.726,1524.98,239.917,4288.92,0.0559387911175773,2604.573,349.904,1586.679,1.092,52.851,183123.748,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2022-08,4923.9,2363.476,1342.592,231.039,4016.375,0.0575242600603778,2880.303,318.551,1402.71,1.092,52.549,229986.224,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2022-09,4961.22,1910.082,1370.011,651.409,4546.951999999999,0.1432627835086009,2506.69,470.221,939.95,1.114,52.437,274363.751,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2022-10,5021.191,2227.009,1546.544,705.314,4556.589,0.1547899097329164,2225.522,556.726,641.562,0.971,48.384,320607.508,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2022-11,5395.307,2735.628,1494.176,1182.728,4549.397,0.2599746735666287,1561.986,804.768,716.156,0.938,46.389,324342.524,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2022-12,5788.714,2913.774,1439.397,1300.814,4977.9,0.2613178247855521,1541.55,965.238,1219.497,0.943,45.131,301021.761,0.0974,0.0859,0.209,0.1893,8978929.0,
AT,2023-01,5787.018,2837.079,1659.554,1075.364,5065.009,0.212312357194232,1347.752,925.725,1294.43,0.989,52.089,269866.866,0.126,0.0543,0.2691,0.2278,9104772.0,
AT,2023-02,5240.429,2394.622,1681.946,1074.36,4794.938,0.2240612913034537,1087.431,805.119,935.322,0.9,46.054,244647.259,0.126,0.0543,0.2691,0.2278,,
AT,2023-03,5440.089,2130.53,1594.211,817.959,4977.308999999999,0.1643375968821706,1286.4,691.863,922.397,0.997,48.904,232510.175,0.126,0.0543,0.2691,0.2278,,
AT,2023-04,4908.547,1456.103,1647.02,644.73,5071.343,0.1271320042836779,1451.881,610.554,668.616,0.869,43.836,239728.823,0.126,0.0543,0.2691,0.2278,,
AT,2023-05,4739.386,844.052,2398.699,285.908,6003.259,0.0476254647683866,1936.406,453.41,917.161,0.905,46.097,264001.25,0.126,0.0543,0.2691,0.2278,,
AT,2023-06,4526.915,1154.827,1781.918,99.823,4775.922,0.0209013045020417,1556.739,316.697,690.66,0.878,45.521,287321.247,0.126,0.0543,0.2691,0.2278,,
AT,2023-07,4622.931,1641.76,1857.484,168.537,4601.88,0.0366235103914052,1542.453,318.051,764.713,0.802,46.982,307167.975,0.1147,0.0437,0.299,0.2179,,
AT,2023-08,4649.187,1365.605,2162.445,98.071,5131.417,0.0191118749460431,1223.586,300.256,503.636,0.832,48.449,325609.014,,,,,,
AT,2023-09,4624.367,1628.617,1628.652,323.382,4423.906,0.0730987502899021,767.145,362.711,263.917,1.02,44.825,332759.427,,,,,,
AT,2023-10,4963.02,2289.374,1320.008,489.495,4163.968,0.1175549379822323,1116.372,494.026,229.524,1.019,44.184,349514.89,,,,,,
AT,2023-11,5420.151,1646.882,1854.875,782.97,5714.702,0.1370097688383401,965.548,764.46,482.022,0.949,48.351,340927.573,,,,,,
AT,2023-12,5689.853,2160.89,2035.169,1000.209,6138.477999999999,0.1629408788302247,1117.727,915.552,608.401,1.041,48.73,327013.225,,,,,,
AT,2024-01,5979.092,1797.589,2335.398,1233.46,6683.325,0.1845578361070275,930.173,1040.509,960.692,1.026,47.9,287403.475,,,,,,
AT,2024-02,5222.168,1803.099,1927.183,685.603,5320.002,0.1288726959125203,860.468,686.809,517.147,0.913,44.663,275273.976,,,,,,
BA,2007-01,,,,,,,,,,,,,,,,,,
BA,2007-02,,,,,,,,,,,,,,,,,,
BA,2007-03,,,,,,,,,,,,,,,,,,
BA,2007-04,,,,,,,,,,,,,,,,,,
BA,2007-05,,,,,,,,,,,,,,,,,,
BA,2007-06,,,,,,,,,,,,,,,,,,
BA,2007-07,,,,,,,,,,,,,,,,,,
BA,2007-08,,,,,,,,,,,,,,,,,,
BA,2007-09,,,,,,,,,,,,,,,,,,
BA,2007-10,,,,,,,,,,,,,,,,,,
BA,2007-11,,,,,,,,,,,,,,,,,,
BA,2007-12,,,,,,,,,,,,,,,,,,
BA,2008-01,,,,,,,,,,,,,,,,,,
BA,2008-02,,,,,,,,,,,,,,,,,,
BA,2008-03,,,,,,,,,,,,,,,,,,
BA,2008-04,,,,,,,,,,,,,,,,,,
BA,2008-05,,,,,,,,,,,,,,,,,,
BA,2008-06,,,,,,,,,,,,,,,,,,
BA,2008-07,,,,,,,,,,,,,,,,,,
BA,2008-08,,,,,,,,,,,,,,,,,,
BA,2008-09,,,,,,,,,,,,,,,,,,
BA,2008-10,,,,,,,,,,,,,,,,,,
BA,2008-11,,,,,,,,,,,,,,,,,,
BA,2008-12,,,,,,,,,,,,,,,,,,
BA,2009-01,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-02,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-03,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-04,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-05,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-06,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-07,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-08,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-09,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-10,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-11,,,,,,,,,,,,,,,,,3843998.0,
BA,2009-12,,,,,,,,,,,,,,,,,3843998.0,
BA,2010-01,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-02,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-03,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-04,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-05,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-06,,,,,,,,,,,,,0.0291,,0.0634,,3844046.0,
BA,2010-07,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
BA,2010-08,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
BA,2010-09,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
BA,2010-10,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
BA,2010-11,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
BA,2010-12,,,,,,,,,,,,,0.035,,0.0629,,3844046.0,
